"","HHID","PN","gender","race","edu","baselineage","couple1","couple2","couple3","lbcomp1","lbcomp2","lbcomp3","livarr1","livarr2","livarr3","mstat1","mstat2","mstat3","mobility1","mobility2","mobility3","wealth1","wealth2","wealth3","hhsize1","hhsize2","hhsize3","numchild1","numchild2","numchild3","haschild1","haschild2","haschild3","hasfriend1","hasfriend2","hasfriend3","livewithsp1","livewithsp2","livewithsp3","spsupport1","spsupport2","spsupport3","chsupport1","chsupport2","chsupport3","frsupport1","frsupport2","frsupport3","numclosechild1","numclosechild2","numclosechild3","closechild1","closechild2","closechild3","loneliness11.1","loneliness11.2","loneliness11.3","ccratio1","ccratio2","ccratio3","white","married1","married2","married3","deceased","all_frsupport_missing","all_loneliness_missing","exclude_from_analysis"
"2922","526071","010",1,1,16,59,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,3,2,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,1.66666666666667,2,2,2,2,3,2,2,3,2.18181818181818,2.09090909090909,2,0.666666666666667,0.666666666666667,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2923","526111","010",1,1,14,56,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,5,5,5,3,3,3,3,3,3,NA,1,1,1,1,1,1,1,1,3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,3.66666666666667,4,4,3,3,3,3,3,3,1.36363636363636,1,1.27272727272727,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2924","526111","020",0,1,17,56,1,1,1,5,1,5,1,1,1,1,1,1,0,0,0,5,5,5,3,3,3,3,3,3,NA,1,NA,NA,1,NA,NA,1,NA,NA,2.33333333333333,NA,NA,3,NA,NA,3,NA,NA,3,NA,NA,3,NA,NA,1.09090909090909,NA,NA,1,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"2925","526117","010",1,1,13,59,0,0,0,1,1,1,5,5,5,2,2,2,1,1,0,2,1,1,1,1,1,4,2,2,1,1,1,1,1,1,0,0,0,NA,NA,NA,3.66666666666667,4,4,3.33333333333333,3.66666666666667,4,2,2,2,2,2,2,1.27272727272727,1.27272727272727,1.18181818181818,0.5,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"2926","526117","020",0,1,16,56,0,0,0,1,1,1,4,3,3,2,2,2,0,1,1,2,2,2,2,2,3,4,2,2,1,1,1,1,1,1,0,NA,NA,NA,2.33333333333333,NA,2.33333333333333,1.33333333333333,2.33333333333333,3,3.66666666666667,2.66666666666667,1,1,1,1,1,1,1.45454545454545,1.72727272727273,2,0.25,0.5,0.5,1,0,0,0,0,FALSE,FALSE,FALSE
"2927","526122","010",1,2,12,58,0,0,0,5,1,1,5,5,5,2,2,2,3,5,2,2,3,2,1,1,1,2,2,2,NA,1,1,NA,1,1,NA,0,0,NA,NA,NA,NA,3.66666666666667,3.33333333333333,NA,3,3.33333333333333,NA,2,2,NA,2,2,NA,1.27272727272727,1.81818181818182,NA,1,1,0,0,0,0,0,FALSE,FALSE,FALSE
"2928","526137","010",0,1,14,58,1,1,1,5,1,1,1,1,1,2,1,1,0,0,0,4,4,1,3,2,2,5,5,5,NA,1,1,NA,1,1,NA,1,1,NA,4,3,NA,3.33333333333333,2,NA,3,3,NA,4,2,NA,3,2,NA,1,1.09090909090909,NA,0.571428571428571,0.285714285714286,1,0,1,1,0,FALSE,FALSE,FALSE
"2929","526141","010",1,2,11,55,0,0,0,1,5,1,4,4,4,4,4,4,0,0,0,1,1,2,2,2,2,3,3,3,NA,NA,1,1,NA,1,0,NA,0,NA,NA,NA,3.66666666666667,NA,3.33333333333333,4,NA,3.66666666666667,3,NA,3,3,NA,3,1.18181818181818,NA,1.09090909090909,1,NA,1,0,0,0,0,0,FALSE,FALSE,FALSE
"2930","526151","010",0,1,12,56,1,1,1,1,1,5,1,1,1,1,1,1,1,0,0,4,3,2,2,2,3,3,3,3,NA,NA,NA,1,1,NA,NA,NA,NA,3.66666666666667,4,NA,3.33333333333333,2.66666666666667,NA,2.66666666666667,2,NA,2,3,NA,2,3,NA,1.45454545454545,1.18181818181818,NA,0.666666666666667,1,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"2931","526151","020",1,1,12,56,1,1,1,1,1,5,1,1,1,1,1,1,1,0,4,4,3,2,2,2,3,3,3,3,1,1,NA,1,0,NA,1,1,NA,3.33333333333333,2.66666666666667,NA,2.33333333333333,3.33333333333333,NA,3.66666666666667,NA,NA,2,2,NA,2,2,NA,2.36363636363636,2.36363636363636,NA,0.666666666666667,0.666666666666667,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"2932","526155","020",1,1,17,56,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,5,3,3,3,4,4,4,1,1,1,1,1,1,1,1,1,3,2,3,2,2,2.33333333333333,2,1.33333333333333,2.33333333333333,3,NA,4,3,NA,3,2,2.18181818181818,1.72727272727273,0.75,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2933","526161","010",0,1,16,57,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,3,2,2,4,4,4,1,1,1,1,1,1,1,1,1,3.66666666666667,4,3.66666666666667,3.33333333333333,3,2.66666666666667,3.66666666666667,2,2.66666666666667,4,4,2,3,3,2,1.09090909090909,1.18181818181818,1.09090909090909,1,1,0.5,1,1,1,1,0,FALSE,FALSE,FALSE
"2934","526161","020",1,1,15,51,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,5,5,5,3,2,2,4,4,4,1,1,1,1,1,1,1,NA,1,3.66666666666667,4,3.66666666666667,2.66666666666667,3.66666666666667,3.33333333333333,3.33333333333333,3,3,2,2,2,2,2,2,1.18181818181818,1,1.36363636363636,0.5,0.5,0.5,1,1,1,1,0,FALSE,FALSE,FALSE
"2935","526165","010",1,1,15,55,0,0,0,1,1,5,5,5,5,2,2,2,0,0,3,2,2,2,1,1,1,2,2,2,1,1,NA,1,1,NA,0,0,NA,NA,NA,NA,4,3.66666666666667,NA,4,3.66666666666667,NA,2,2,NA,2,2,NA,1.09090909090909,1,NA,1,1,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"2936","526166","010",1,7,3,59,0,0,0,5,1,1,2,4,4,2,2,2,0,0,3,2,1,2,3,3,3,5,5,5,NA,NA,1,NA,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,3.66666666666667,4,NA,3,NA,NA,3,NA,NA,2.09090909090909,1,NA,0.3,NA,0,0,0,0,0,FALSE,FALSE,FALSE
"2937","526173","010",1,2,14,56,0,0,0,1,1,1,5,5,5,3,3,3,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,NA,0,0,0,NA,3.33333333333333,NA,2.66666666666667,NA,NA,2,2,2.66666666666667,1,NA,NA,1,NA,NA,1.45454545454545,1.63636363636364,1.27272727272727,1,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE
"2938","526193","010",1,2,12,54,0,0,0,5,1,5,5,5,5,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA,2,NA,NA,1.36363636363636,NA,NA,1,NA,0,0,0,0,0,FALSE,FALSE,FALSE
"2939","526212","010",1,1,17,58,0,0,0,1,1,1,5,5,5,4,4,4,1,4,4,5,5,5,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"2940","526215","020",1,1,12,51,1,1,1,1,5,1,1,1,1,1,1,1,0,1,0,4,5,5,3,3,2,1,1,1,1,NA,1,1,NA,1,1,NA,1,3.66666666666667,NA,3.66666666666667,2.33333333333333,NA,2.33333333333333,2.66666666666667,NA,4,1,NA,1,1,NA,1,1.63636363636364,NA,1.18181818181818,1,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2941","526216","020",1,2,12,59,1,1,0,1,1,5,1,1,4,1,1,3,1,5,1,4,5,3,2,2,3,2,2,2,1,1,NA,1,1,NA,1,1,NA,4,3.66666666666667,NA,3.33333333333333,3.66666666666667,NA,3.33333333333333,4,NA,2,2,NA,2,2,NA,1.63636363636364,1.45454545454545,NA,1,1,NA,0,1,1,0,0,FALSE,FALSE,FALSE
"2942","526231","010",0,1,17,54,0,0,1,1,1,1,5,5,1,2,2,2,0,0,0,1,2,4,1,1,2,0,0,1,NA,NA,0,1,1,1,0,NA,1,NA,NA,3.66666666666667,NA,NA,NA,3.66666666666667,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,1.09090909090909,2,1.81818181818182,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"2943","526238","010",1,1,16,54,0,0,0,1,1,1,5,5,5,2,2,2,0,2,3,4,4,5,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,2.66666666666667,3,3,2.66666666666667,NA,NA,1,NA,NA,1,1.45454545454545,2.27272727272727,2.18181818181818,NA,NA,1,1,0,0,0,0,FALSE,FALSE,FALSE
"2944","526240","010",1,1,16,59,0,0,0,1,5,5,5,5,5,4,4,4,0,0,0,4,4,4,1,1,1,0,0,0,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1.18181818181818,NA,NA,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"2945","526324","010",1,1,17,56,1,1,1,1,5,5,1,1,1,2,2,2,0,0,0,5,5,5,3,2,2,5,5,5,1,NA,NA,1,NA,NA,1,NA,NA,4,NA,NA,4,NA,NA,3.33333333333333,NA,NA,2,NA,NA,2,NA,NA,1.27272727272727,NA,NA,0.4,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"2946","526336","020",1,1,16,54,1,1,1,1,1,5,1,1,1,1,1,1,0,0,0,5,4,5,3,2,2,3,3,3,1,1,NA,1,1,NA,1,1,NA,2.66666666666667,3,NA,2.33333333333333,3,NA,3,3,NA,1,3,NA,1,3,NA,1.27272727272727,1.09090909090909,NA,0.333333333333333,1,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"2947","526375","020",1,1,12,54,1,1,1,5,5,1,1,1,1,1,1,1,0,0,0,3,4,2,3,2,2,3,3,5,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,4,NA,NA,3.33333333333333,NA,NA,3.66666666666667,NA,NA,3,NA,NA,3,NA,NA,1,NA,NA,0.6,1,1,1,1,0,FALSE,FALSE,FALSE
"2948","526389","020",0,2,14,57,1,1,1,1,1,1,1,1,1,2,2,2,0,0,0,2,2,1,2,2,2,5,5,5,1,1,1,1,NA,1,1,1,1,3,2.66666666666667,3.66666666666667,3.33333333333333,2.66666666666667,2.66666666666667,2.66666666666667,NA,3,2,2,4,2,2,3,1.54545454545455,1.36363636363636,1.36363636363636,0.4,0.4,0.8,0,0,0,0,0,FALSE,FALSE,FALSE
"2949","526407","010",1,2,11,60,0,0,0,1,1,5,2,4,4,2,2,3,2,2,4,1,1,1,3,2,2,2,2,2,1,1,NA,0,1,NA,0,0,NA,NA,NA,NA,2.66666666666667,1.66666666666667,NA,NA,2,NA,2,2,NA,2,2,NA,1.5,1.81818181818182,NA,1,1,NA,0,0,0,0,0,FALSE,FALSE,FALSE
"2950","526423","010",1,1,14,57,0,1,1,1,1,1,5,1,1,2,2,2,0,0,0,3,5,5,1,2,2,2,5,5,1,1,1,1,1,1,NA,0,1,NA,NA,4,4,3.66666666666667,3.33333333333333,4,4,3.33333333333333,2,2,2,2,2,2,1.27272727272727,1.09090909090909,1.27272727272727,1,0.4,0.285714285714286,1,0,0,0,0,FALSE,FALSE,FALSE
"2951","526430","010",1,2,12,54,0,0,0,5,1,1,4,5,4,4,4,4,0,0,0,1,1,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,2,NA,NA,2,NA,1.81818181818182,1.81818181818182,NA,NA,1,0,0,0,0,0,FALSE,FALSE,FALSE
"2952","526451","010",1,1,17,55,1,1,1,1,1,1,1,1,1,2,2,2,0,0,0,4,5,5,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,3.33333333333333,3.66666666666667,3.66666666666667,NA,NA,NA,3.33333333333333,3,4,NA,NA,NA,NA,NA,NA,1.63636363636364,1.63636363636364,1.36363636363636,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"2953","526452","020",1,1,6,51,1,1,1,5,1,1,1,1,1,1,1,1,4,0,3,3,2,2,3,3,2,3,3,3,NA,1,1,NA,0,0,NA,1,1,NA,3.66666666666667,3.66666666666667,NA,4,2.66666666666667,NA,3,1.66666666666667,NA,1,3,NA,1,3,NA,1.9,1.09090909090909,NA,0.333333333333333,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2954","526614","010",1,2,12,58,0,0,0,1,1,1,5,4,5,2,2,2,1,0,2,1,1,1,1,3,1,4,4,3,1,1,1,1,1,1,0,NA,NA,NA,3,1,4,3.33333333333333,3.66666666666667,3.33333333333333,2.66666666666667,3,4,4,3,3,3,3,1.54545454545455,1.27272727272727,1.18181818181818,1,1,1,0,0,0,0,0,FALSE,FALSE,FALSE
"2955","526623","010",0,2,11,59,0,0,0,1,1,1,4,4,5,2,2,2,0,1,1,3,1,1,2,2,1,3,3,3,1,0,1,1,1,1,0,0,0,NA,NA,NA,2.66666666666667,NA,4,1.66666666666667,1.66666666666667,4,3,NA,7,3,NA,3,2,1.90909090909091,1.45454545454545,1,NA,2.33333333333333,0,0,0,0,0,FALSE,FALSE,FALSE
"2956","526663","020",1,7,16,52,1,1,1,1,5,5,1,1,1,1,1,1,0,0,0,5,5,5,3,3,3,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,2.66666666666667,NA,NA,2.66666666666667,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1.90909090909091,NA,NA,1,NA,NA,0,1,1,1,0,FALSE,FALSE,FALSE
"2957","526672","010",1,1,13,58,0,0,0,1,1,1,5,5,5,3,3,3,0,0,0,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,NA,NA,NA,3,3,3.66666666666667,3.66666666666667,3.66666666666667,2.66666666666667,1,1,1,1,1,1,1.09090909090909,1.09090909090909,1.36363636363636,1,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"2958","526680","010",1,1,6,59,1,1,1,1,5,5,1,1,1,1,1,2,3,4,4,2,3,2,3,3,2,3,3,3,1,NA,NA,1,NA,NA,1,NA,NA,2.66666666666667,NA,NA,2.33333333333333,NA,NA,2.33333333333333,NA,NA,1,NA,NA,1,NA,NA,2.375,NA,NA,0.333333333333333,NA,NA,1,1,1,0,0,FALSE,FALSE,FALSE
"2959","526689","010",1,1,17,57,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3.33333333333333,3.66666666666667,3.66666666666667,2,2.66666666666667,2.66666666666667,3.66666666666667,2.33333333333333,4,1,1,1,1,1,1,1.90909090909091,2,1.27272727272727,0.5,0.5,0.5,1,1,1,1,0,FALSE,FALSE,FALSE
"2960","526689","020",0,1,17,57,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,2,2,2,2,2,2,1,1,1,1,1,NA,1,1,1,3.33333333333333,3.33333333333333,3,3,2.33333333333333,2.33333333333333,2.33333333333333,2,2.66666666666667,2,2,2,2,2,2,1.09090909090909,1.09090909090909,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2961","526700","020",1,7,6,57,1,1,1,1,5,5,1,1,1,1,1,1,2,3,1,2,2,1,3,2,2,4,4,4,1,NA,NA,1,NA,NA,1,NA,NA,4,NA,NA,4,NA,NA,4,NA,NA,4,NA,NA,3,NA,NA,1,NA,NA,1,NA,NA,0,1,1,1,0,FALSE,FALSE,FALSE
"2962","526713","010",1,1,14,54,1,1,1,1,5,1,1,1,1,1,1,1,0,3,1,2,2,2,2,2,2,3,3,3,1,NA,1,1,NA,1,1,NA,1,3.66666666666667,NA,3,3.33333333333333,NA,NA,2.66666666666667,NA,2,3,NA,1,3,NA,1,1.27272727272727,NA,1.72727272727273,1,NA,0.333333333333333,1,1,1,1,0,FALSE,FALSE,FALSE
"2963","526726","010",1,2,12,56,0,0,0,1,5,1,4,4,4,2,3,2,1,1,1,2,3,3,2,3,3,1,1,1,1,NA,1,1,NA,1,0,NA,0,NA,NA,NA,2.66666666666667,NA,3.33333333333333,3,NA,3.66666666666667,1,NA,1,1,NA,1,1.72727272727273,NA,1.90909090909091,1,NA,1,0,0,0,0,0,FALSE,FALSE,FALSE
"2964","526742","020",0,2,16,56,1,1,1,5,5,1,1,1,1,1,1,1,0,0,1,4,4,4,3,2,2,3,3,3,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,2.66666666666667,NA,NA,2.66666666666667,NA,NA,2.33333333333333,NA,NA,3,NA,NA,3,NA,NA,1.90909090909091,NA,NA,1,0,1,1,1,0,FALSE,FALSE,FALSE
"2965","526811","020",0,1,9,59,0,0,0,1,1,1,4,5,4,3,3,3,4,4,3,2,1,1,3,1,3,5,5,2,1,1,1,1,1,1,0,0,0,NA,NA,NA,4,4,3.33333333333333,3.66666666666667,4,4,2,2,2,2,2,2,1.18181818181818,1.27272727272727,1.09090909090909,0.4,0.4,1,1,0,0,0,0,FALSE,FALSE,FALSE
"2966","526835","010",1,2,14,56,0,0,0,1,5,1,4,4,4,3,3,3,0,0,0,1,1,1,2,2,2,2,2,2,1,NA,0,0,NA,0,0,NA,NA,NA,NA,2.33333333333333,3,NA,NA,NA,NA,1.33333333333333,2,NA,1,2,NA,1,2,NA,2.09090909090909,1,NA,0.5,0,0,0,0,0,FALSE,FALSE,FALSE
"2967","526841","010",1,1,16,56,0,0,0,1,1,1,5,5,5,4,4,4,1,5,2,5,5,5,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,3.66666666666667,3.66666666666667,4,NA,NA,NA,NA,NA,NA,1.54545454545455,1.45454545454545,1.36363636363636,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"2968","526842","010",1,7,14,56,1,1,1,1,1,5,1,1,1,1,1,1,1,0,1,4,2,4,3,3,3,5,5,5,1,1,NA,1,1,NA,1,1,NA,4,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,1,1,1,0,FALSE,FALSE,FALSE
"2969","526842","011",0,1,15,53,1,1,1,1,5,5,1,1,1,1,1,1,1,0,0,4,2,4,3,3,3,5,5,5,1,NA,NA,1,NA,NA,1,NA,NA,3.66666666666667,NA,NA,3,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1.63636363636364,NA,NA,0.4,NA,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"2970","526872","010",1,1,12,63,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,4,4,5,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,4,4,4,4,3.66666666666667,4,4,3,3,3,3,3,3,3,3,1.72727272727273,2.27272727272727,1.81818181818182,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2971","526872","020",0,1,16,59,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,4,4,5,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,4,3.33333333333333,3.66666666666667,4,3,4,1.33333333333333,1.33333333333333,1.66666666666667,33,3,3,3,3,3,1.36363636363636,1.36363636363636,1.54545454545455,11,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2972","526884","010",0,1,17,55,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,5,3,3,2,4,4,4,1,1,1,1,1,1,1,1,1,3.66666666666667,3.66666666666667,4,2.66666666666667,2.33333333333333,3,4,3.33333333333333,3,4,3,3,3,3,3,1.54545454545455,1.27272727272727,1.27272727272727,1,0.75,0.75,1,1,1,1,0,FALSE,FALSE,FALSE
"2973","526896","010",1,2,11,54,1,0,0,1,1,1,1,5,5,1,2,3,2,1,1,1,1,1,3,1,1,5,5,5,1,1,NA,1,1,0,1,0,NA,3,NA,NA,4,3.33333333333333,3.66666666666667,4,4,NA,4,4,4,3,3,3,1.81818181818182,2,2.09090909090909,0.444444444444444,0.444444444444444,0.444444444444444,0,1,0,0,0,FALSE,FALSE,FALSE
"2974","526899","010",0,2,16,56,1,0,0,1,1,1,1,5,5,1,2,2,0,0,0,5,4,4,2,1,1,2,2,2,1,1,1,1,1,1,1,0,0,2.33333333333333,NA,NA,2,2.66666666666667,3,3,3.66666666666667,3.33333333333333,1,1,2,1,1,2,1.72727272727273,1.45454545454545,1.54545454545455,0.5,0.5,1,0,1,0,0,0,FALSE,FALSE,FALSE
"2975","526899","020",1,2,16,55,1,0,0,1,5,5,1,5,5,1,2,2,0,0,1,5,4,5,2,1,1,2,2,2,1,NA,NA,1,NA,NA,1,NA,NA,2.33333333333333,NA,NA,4,NA,NA,2.33333333333333,NA,NA,2,NA,NA,2,NA,NA,2.27272727272727,NA,NA,1,NA,NA,0,1,0,0,0,FALSE,FALSE,FALSE
"2976","526917","010",0,2,12,56,1,1,1,1,5,1,1,1,1,1,1,1,2,0,0,2,3,3,3,3,3,2,2,2,1,NA,1,1,NA,1,NA,NA,NA,3.66666666666667,NA,4,2.66666666666667,NA,4,3.66666666666667,NA,4,2,NA,2,2,NA,2,1.18181818181818,NA,1,1,NA,1,0,1,1,1,0,FALSE,FALSE,FALSE
"2977","526992","010",1,1,17,58,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,4,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,4,4,3.66666666666667,4,4,3.66666666666667,4,4,2,2,2,2,2,2,1.09090909090909,1,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2978","526992","020",0,1,16,56,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,4,5,2,2,2,2,2,2,1,1,0,1,1,1,1,1,1,4,4,4,3.66666666666667,3.66666666666667,NA,3,2,4,2,2,NA,2,2,NA,1,1,1,1,1,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"2979","526995","010",0,1,16,57,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,2.66666666666667,2,2,2,2,2,2,2,2,2,1.81818181818182,2,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2980","526995","020",1,1,12,57,1,1,1,1,1,1,1,1,1,1,1,1,2,5,4,1,1,2,2,2,2,2,2,2,1,1,1,1,0,1,1,1,1,2.33333333333333,2.33333333333333,2.66666666666667,3.33333333333333,3.33333333333333,3,4,NA,2,2,2,2,2,2,2,2.18181818181818,2.45454545454545,2.27272727272727,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2981","527008","010",1,1,16,55,0,0,0,1,1,5,5,5,5,2,2,2,0,0,0,4,4,5,1,1,1,3,3,3,1,1,NA,1,1,NA,0,0,NA,NA,NA,NA,2.33333333333333,1.33333333333333,NA,4,4,NA,3,1,NA,3,1,NA,1,1,NA,1,0.333333333333333,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"2982","527013","010",1,1,16,55,0,1,1,1,1,1,4,1,1,2,2,1,0,0,0,2,3,4,3,2,2,5,5,5,1,1,NA,1,0,0,0,1,1,NA,4,3.66666666666667,3,3,NA,4,NA,NA,3,7,NA,3,3,NA,1.27272727272727,2.18181818181818,1.5,0.428571428571429,0.7,NA,1,0,0,1,0,FALSE,FALSE,FALSE
"2983","527021","020",0,2,16,54,1,0,0,1,5,5,1,5,3,1,2,2,0,0,0,1,2,1,3,1,3,2,3,5,1,NA,NA,1,NA,NA,1,NA,NA,3,NA,NA,1.66666666666667,NA,NA,4,NA,NA,0,NA,NA,0,NA,NA,2.1,NA,NA,0,NA,NA,0,1,0,0,0,FALSE,FALSE,FALSE
"2984","527033","010",1,1,12,56,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,4,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,4,3.66666666666667,4,3,3.33333333333333,3.66666666666667,3.66666666666667,3,3,2,2,2,2,2,2,1.36363636363636,1.54545454545455,1.18181818181818,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2985","527033","020",0,1,11,55,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,4,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,4,4,4,2.66666666666667,3,3.66666666666667,2.66666666666667,3,3.66666666666667,2,2,2,2,2,2,1,1.18181818181818,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2986","527042","010",1,2,13,55,1,1,1,1,1,5,1,1,1,1,2,2,2,3,1,4,3,5,2,2,2,4,4,4,1,1,NA,1,1,NA,1,1,NA,3,4,NA,3.66666666666667,3.33333333333333,NA,3,1.33333333333333,NA,3,3,NA,3,3,NA,1.90909090909091,1.27272727272727,NA,0.75,0.75,NA,0,1,0,0,0,FALSE,FALSE,FALSE
"2987","527081","010",1,2,14,56,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,3,1,3,3,3,5,5,5,1,1,1,1,1,1,1,1,1,2.66666666666667,2,3.66666666666667,3.66666666666667,3,3,4,3,3.66666666666667,4,4,4,3,3,3,1.54545454545455,1.81818181818182,1.54545454545455,0.8,0.8,0.666666666666667,0,1,1,1,0,FALSE,FALSE,FALSE
"2988","527081","020",0,2,16,56,1,1,1,5,5,1,1,1,1,1,1,1,0,0,0,3,3,1,3,3,3,5,5,5,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,3,NA,NA,3.33333333333333,NA,NA,2.66666666666667,NA,NA,4,NA,NA,3,NA,NA,1.90909090909091,NA,NA,0.666666666666667,0,1,1,1,0,FALSE,FALSE,FALSE
"2989","527101","010",0,1,14,57,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,3,4,3,2,2,4,4,4,1,1,1,1,1,1,1,1,1,3.33333333333333,4,4,3,3,4,3.33333333333333,3.33333333333333,3,4,4,4,3,3,3,1.45454545454545,1.27272727272727,1.18181818181818,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2990","527101","020",1,1,13,58,1,1,1,1,5,1,1,1,1,1,1,1,0,0,0,3,3,4,3,2,2,4,4,4,1,NA,1,1,NA,1,1,NA,1,4,NA,4,4,NA,4,3,NA,3,4,NA,4,3,NA,3,1,NA,2.27272727272727,1,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"2991","527113","020",0,7,14,59,1,1,1,1,1,5,1,1,1,1,1,2,0,0,0,5,1,5,2,2,2,4,4,4,1,1,NA,1,1,NA,1,1,NA,3.33333333333333,2.33333333333333,NA,2.66666666666667,3,NA,2.33333333333333,2,NA,3,2,NA,3,2,NA,2.18181818181818,1.90909090909091,NA,0.75,0.5,NA,0,1,1,0,0,FALSE,FALSE,FALSE
"2992","527123","010",1,2,16,56,0,0,0,1,1,1,4,4,4,2,2,2,2,0,4,2,3,3,3,3,3,5,5,5,1,1,1,1,1,1,0,0,0,NA,NA,NA,4,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,2.33333333333333,1,1,2,1,1,2,2,1.45454545454545,1.36363636363636,0.2,0.2,0.4,0,0,0,0,0,FALSE,FALSE,FALSE
